Provincia,Partido,Localidad,Link Indec,ADSL_x,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Población,Latitud,Longitud,Total general
CATAMARCA,Valle Viejo,San Isidro,10112040,0,0,0,2665,0,0,0,5,25674.0,-28.4583109666735,-65.726757673457,2670
CATAMARCA,Valle Viejo,Santa Rosa,10112030,0,0,0,759,0,0,0,5,0.0,-28.447802287271,-65.7055328995515,764
CATAMARCA,Valle Viejo,Villa Dolores,10112030,0,0,0,103,0,0,0,5,0.0,-28.4434739220039,-65.7215360640125,108
CATAMARCA,Valle Viejo,Sumalao,10112030,0,0,0,1,0,0,0,5,0.0,-28.4746455518307,-65.7433480027028,6
CATAMARCA,Valle Viejo,Polcos,10112030,0,0,0,213,0,0,0,0,0.0,-28.4333815878035,-65.7202973350365,213
CATAMARCA,Valle Viejo,Pozo Del Mistol,10112030,0,0,0,18,0,0,0,0,0.0,-28.4689789857859,-65.7195047318519,18
CATAMARCA,Valle Viejo,El Bañado,10112030,0,0,0,7,0,0,0,0,0.0,-28.4594352492075,-65.7113717209433,7
CATAMARCA,Fray Mamerto Esquiú,San Antonio,10063050,0,0,0,4,0,0,0,0,0.0,-28.4237766788262,-65.7062134320732,4
CATAMARCA,Fray Mamerto Esquiú,Villa Las Pirquitas,10063050,0,0,0,0,0,1,0,0,740.0,-28.2754665210832,-65.733431477509,1
CATAMARCA,Fray Mamerto Esquiú,La Carrera,10063050,0,0,0,0,0,1,0,0,0.0,-28.3495576813874,-65.7091195877043,1
CATAMARCA,Fray Mamerto Esquiú,El Hueco,10063050,0,0,0,26,0,0,0,0,0.0,-28.4127884506849,-65.7175369854892,26
CATAMARCA,Fray Mamerto Esquiú,La Falda De San Antonio,10063050,0,0,0,0,0,0,0,5,0.0,-28.4198487342191,-65.6988377960377,5
CATAMARCA,Fray Mamerto Esquiú,La Tercena,10063050,0,0,0,0,0,0,0,5,0.0,-28.3734473479931,-65.7081292515981,5
CHACO,12 de Octubre,Gancedo,22036010,0,0,0,26,0,2,0,119,4284.0,-27.4896487904756,-61.6738771708385,147
CHACO,12 de Octubre,General Pinedo,22036030,142,0,0,632,0,2,0,1,13042.0,-27.3252979421708,-61.282210419911,777
CHACO,12 de Octubre,General Capdevila,22036020,0,0,0,35,0,0,0,0,405.0,-27.4231812966856,-61.4765845551068,35
CHACO,1º de Mayo,Colonia Benítez,22126020,121,0,0,11,0,1,0,2,2212.0,-27.3305884379906,-58.9450102746869,135
CHACO,1º de Mayo,Margarita Belén,22126030,252,0,0,0,0,0,0,261,5701.0,-27.2616473234151,-58.9741473116095,513
CHACO,2 de Abril,Hermoso Campo,22039010,0,28,0,244,0,1,0,0,5011.0,-27.610539212014,-61.344844244037,273
CHACO,2 de Abril,Itín,22039020,0,0,0,52,478,0,0,0,441.0,-27.4876216159572,-61.3238818419592,530
CHACO,25 de Mayo,Colonia Aborigen,22168010,0,0,0,0,0,0,0,59,1272.0,-26.9583436350996,-60.1902370459592,59
CHACO,25 de Mayo,Machagai,22168020,239,432,0,45,0,0,0,226,21997.0,-26.9287335504143,-60.0477196130638,942
CHACO,9 de Julio,Las Breñas,22105010,893,0,0,233,0,1,0,0,22953.0,-27.0885167236059,-61.0836993088858,1127
CHACO,Almirante Brown,Concepción del Bermejo,22007010,0,0,0,44,0,2,0,230,5309.0,-26.602273964006,-60.9492636999567,276
CHACO,Almirante Brown,Los Frentones,22007020,0,0,0,344,0,1,0,0,5520.0,-26.4082976307567,-61.4134271371597,345
CHACO,Almirante Brown,Pampa del Infierno,22007030,0,0,0,1375,0,5,0,190,9063.0,-26.5063974406178,-61.1764901971888,1570
CHACO,Almirante Brown,Taco Pozo,22007050,0,0,0,416,0,3,0,0,7813.0,-25.6156598937138,-63.2692964997065,419
CHACO,Bermejo,General Vedia,22014010,107,0,0,30,0,1,0,155,1751.0,-26.9349378591637,-58.6612848328678,293
CHACO,Bermejo,Isla del Cerrito,22014020,0,0,0,0,0,1,0,0,1758.0,-27.2927852739485,-58.6178377359072,1
CHACO,Bermejo,La Leonesa,22014030,414,0,0,0,0,0,0,228,8823.0,-27.0379596283785,-58.7069377183708,642
CHACO,Bermejo,Las Palmas,22014040,0,0,0,46,0,1,0,296,4914.0,-27.0478975207771,-58.6795739267563,343
CHACO,Bermejo,Puerto Bermejo Nuevo,22014050,0,0,0,14,0,0,0,78,1733.0,-26.9073753724695,-58.5428316633796,92
CHACO,Bermejo,Puerto Eva Perón,22014070,0,0,0,15,0,1,0,41,609.0,-26.661480092829,-58.6355818176747,57
CHACO,Chacabuco,Charata,22028010,1190,0,0,3765,0,2,0,230,26497.0,-27.2200458502784,-61.1915854495204,5187
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,1715,0,0,7678,24,2,0,116,89882.0,-26.7916058929378,-60.4421462814095,9535
CHACO,Fray Justo Santa María De Oro,Chorotis,22043010,0,0,0,0,25,0,0,0,,,,25
CHACO,Fray Justo Santa María De Oro,OTROS,Sin Datos,0,0,0,0,60,0,0,0,,,,60
CHACO,Fray Justo Santa María De Oro,Santa Sylvina,22043020,0,32,0,0,950,1,0,0,,,,983
CHACO,General Belgrano,Corzuela,22049010,100,0,0,183,0,1,0,28,10335.0,-26.9556760087163,-60.9707574059512,312
CHACO,General Donovan,La Escondida,22056010,35,311,0,180,0,2,0,0,3261.0,-27.1073248470025,-59.4475325100431,528
CHACO,General Donovan,La Verde,22056020,12,142,0,58,305,2,0,0,2717.0,-27.1297934337807,-59.3774619894492,519
CHACO,General Donovan,Lapachito,22056030,1,90,0,45,0,0,0,0,888.0,-27.1587903465778,-59.3903975007013,136
CHACO,General Donovan,Makallé,22056040,30,502,0,0,0,1,0,0,4322.0,-27.211618544441,-59.2883662132688,533
CHACO,General Güemes,El Espinillo,22063010,0,0,0,0,0,1,0,0,1261.0,-25.4176698636006,-60.4139677023547,1
CHACO,General Güemes,El Sauzal,22063020,0,0,0,0,0,1,0,62,715.0,-24.579149375301,-61.5461702165927,63
CHACO,General Güemes,El Sauzalito,22063030,0,0,0,0,0,1,0,120,3374.0,-24.4345499393074,-61.6813716975806,121
CHACO,General Güemes,Fortín Lavalle,22063040,0,0,0,0,0,0,0,36,687.0,-25.7056308542578,-60.2037478681132,36
CHACO,General Güemes,Fuerte Esperanza,22063050,0,0,0,8,0,1,0,0,1376.0,-25.1560600566745,-61.8424104268078,9
CHACO,General Güemes,Juan José Castelli,22063060,423,0,0,294,0,0,0,646,27201.0,-25.9504150377594,-60.6243211030425,1363
CHACO,General Güemes,Miraflores,22063070,0,0,0,0,0,0,0,712,4737.0,-25.6489334968628,-60.9300401901344,712
CHACO,General Güemes,Nueva Pompeya,22063080,0,0,0,1,0,4,0,308,2259.0,-24.9334418837191,-61.4846998398146,313
CHACO,General Güemes,Villa Río Bermejito,22063100,4,0,0,194,0,2,0,222,3752.0,-25.6424413894079,-60.2629438807651,422
CHACO,General Güemes,Wichi,22063110,0,0,0,0,0,1,0,91,773.0,-24.6913977720534,-61.4304454802334,92
CHACO,Independencia,Avia Terai,22070010,62,0,0,42,0,1,0,1,6203.0,-26.6904269113097,-60.7309487066584,106
CHACO,Independencia,Campo Largo,22070020,93,0,0,482,3,0,0,0,9069.0,-26.8038644067827,-60.8423032131182,578
CHACO,Libertad,Laguna Blanca,22077030,0,0,0,0,0,2,0,6,547.0,-27.2572195505018,-59.2340486127892,8
CHACO,Libertad,Puerto Tirol,22077040,428,1,0,375,0,0,0,73,8819.0,-27.3745125614532,-59.0953159917862,877
CHACO,Libertad,Colonia Popular,22077010,0,0,0,0,0,0,0,5,191.0,-27.2759309408353,-59.1523781564389,5
CHACO,Libertador General San Martín,Ciervo Petiso,22084010,0,0,0,0,46,1,0,0,786.0,-26.5815849580294,-59.6329803967089,47
CHACO,Libertador General San Martín,General José de San Martín,22084020,184,539,0,5808,0,0,0,450,28124.0,-26.5340730622708,-59.334711358946,6981
CHACO,Libertador General San Martín,La Eduvigis,22084030,0,0,0,0,0,1,0,0,392.0,-26.8374120457599,-59.0641175796047,1
CHACO,Libertador General San Martín,Laguna Limpia,22084040,0,0,0,0,0,0,0,81,1207.0,-26.4967013914467,-59.6799372880349,81
CHACO,Libertador General San Martín,Pampa Almirón,22084050,0,0,0,26,0,0,0,27,1278.0,-26.702247857191,-59.1237850343206,53
CHACO,Libertador General San Martín,Pampa del Indio,22084060,0,0,0,25,0,2,0,515,9204.0,-26.050714758193,-59.9412241077467,542
CHACO,Libertador General San Martín,Presidencia Roca,22084070,0,0,0,484,0,2,0,119,4201.0,-26.1402007626997,-59.5968452905131,605
CHACO,Maipú,Tres Isletas,22091010,271,0,0,0,0,0,0,57,16976.0,-26.3378349285309,-60.4299349548752,328
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,122,73,0,264,0,1,0,516,7509.0,-27.682571155615,-60.9091956314644,976
CHACO,Mayor Luis J. Fontana,Enrique Urién,22098020,0,0,0,37,0,0,0,0,515.0,-27.5587251493486,-60.5259907543736,37
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,1074,0,0,4805,0,0,0,402,41403.0,-27.5788592432947,-60.7141120066309,6281
CHACO,O Higgins,La Clotilde,22112010,0,32,0,78,116,1,0,0,3382.0,-27.1781993384686,-60.6315741848515,227
CHACO,O Higgins,La Tigra,22112020,1,0,0,0,252,1,0,0,2866.0,-27.1157899755692,-60.5898941741226,254
CHACO,O Higgins,San Bernardo,22112030,147,0,0,14,38,3,0,0,9379.0,-27.2904384132604,-60.7149736332961,202
CHACO,OTROS,OTROS,Sin Datos,0,0,0,0,24,0,0,0,,,,24
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,139,598,0,58,0,0,0,1,9642.0,-27.0029714359347,-59.847600385659,796
CHACO,Quitilipi,Quitilipi,22133010,634,0,0,69,0,0,0,125,24517.0,-26.8732071732978,-60.2185241226399,828
CHACO,Quitilipi,Villa El Palmar,22133020,0,0,0,0,0,0,0,99,879.0,-26.4551186226266,-60.1646165913523,99
CHACO,San Fernando,Barranqueras,22140010,115,3836,0,147,0,0,0,15,54698.0,-27.4877739289761,-58.9327416886365,4113
CHACO,San Fernando,Basail,22140020,72,67,0,0,0,1,0,57,1929.0,-27.8868655966917,-59.2791003619491,197
CHACO,San Fernando,Fontana,22140040,0,0,0,179,0,0,0,147,32027.0,-27.4167127425858,-59.04393778912,326
CHACO,San Fernando,OTROS,Sin Datos,0,0,0,0,0,3,0,0,,,,3
CHACO,San Fernando,Puerto Vilelas,22140050,0,0,0,9,0,1,0,1,8278.0,-27.5106090846354,-58.938994465923,11
CHACO,San Fernando,Resistencia,22140060,4980,53594,5,32971,2,6,0,193,290723.0,-27.4521194584549,-58.9876174408016,91751
CHACO,San Lorenzo,Samuhú,22147010,0,0,0,0,0,1,0,0,1251.0,-27.5222254234698,-60.3941746057505,1
CHACO,San Lorenzo,Villa Berthet,22147020,0,0,0,32,0,1,0,898,10224.0,-27.2895492409257,-60.4155962080604,931
CHACO,Sargento Cabral,Capitán Solari,22154010,0,0,0,81,0,0,0,30,1888.0,-26.8050732181615,-59.5596523744138,111
CHACO,Sargento Cabral,Colonia Elisa,22154020,0,0,0,0,0,2,0,0,3471.0,-26.9324550960675,-59.5204851339373,2
CHACO,Sargento Cabral,Colonias Unidas,22154030,0,0,0,320,0,0,0,15,3282.0,-26.7000971775462,-59.6277421824927,335
CHACO,Sargento Cabral,Las Garcitas,22154050,0,0,0,0,0,1,0,114,3711.0,-26.6193460346699,-59.8042763819042,115
CHACO,Tapenagá,Charadai,22161010,0,0,0,27,0,1,0,0,1519.0,-27.6553304709616,-59.8624460245382,28
CHUBUT,Biedma,Arroyo Verde,26007010,0,0,0,0,0,1,0,0,59.0,-42.0119886969656,-65.3064500926092,1
CHUBUT,Biedma,Puerto Madryn,26007020,2850,25467,187,3783,5815,9,0,2756,81315.0,-42.7550996783449,-65.0422298178163,40867
CHUBUT,Biedma,Puerto Pirámide,26007030,0,0,0,0,0,1,0,106,565.0,-42.5736171931039,-64.2836893467339,107
CHUBUT,Biedma,Quinta El Mirador,26007040,0,0,0,0,0,0,0,22,626.0,-42.811590013144,-65.051417803805,22
CHUBUT,Biedma,Reserva Area Protegida El Doradillo,26007050,0,0,0,0,0,0,0,127,54.0,-42.6456158957863,-65.0647229672572,127
CHUBUT,Cushamen,Cholila,26014020,0,0,1,0,0,1,0,0,1658.0,-42.5105313648355,-71.4351548288659,2
CHUBUT,Cushamen,El Hoyo,26014040,139,0,0,685,0,0,0,673,1477.0,-42.0679666637038,-71.5206708370904,1497
CHUBUT,Cushamen,Epuyén,26014060,1184,0,0,0,0,0,0,0,1038.0,-42.2329247123472,-71.3695066579513,1184
CHUBUT,Cushamen,Gualjaina,26014070,0,0,0,0,0,2,0,0,1183.0,-42.7267578946733,-70.5354876126711,2
CHUBUT,Cushamen,Lago Puelo,26014090,267,0,0,180,0,0,0,720,3129.0,-42.0672923130861,-71.5981575625236,1167
CHUBUT,Cushamen,Leleque,26014100,0,0,0,0,0,2,0,0,116.0,-42.4288626216315,-71.0683951630343,2
CHUBUT,Escalante,Comodoro Rivadavia,26021030,11887,15539,234,8827,163,37,0,16630,175196.0,-45.8729846778063,-67.5430559979427,53317
CHUBUT,Escalante,Diadema Argentina,26021040,0,0,0,0,0,0,0,328,1317.0,-45.7906089158021,-67.6738925726169,328
CHUBUT,Escalante,Rada Tilly,26021050,910,0,33,1206,20,0,0,418,9098.0,-45.9368019185633,-67.5653960236573,2587
CHUBUT,Escalante,Acceso Norte,26021020,0,0,0,0,0,47,0,49,0.0,-45.782807331545,-67.5033367870766,96
CHUBUT,Florentino Ameghino,Camarones,26028010,0,0,0,0,0,1,0,208,1296.0,-44.79829087317,-65.7105992934951,209
CHUBUT,Florentino Ameghino,Garayalde,26028020,0,0,0,0,0,0,0,3,18.0,-44.6795783728661,-66.6097364550235,3
CHUBUT,Futaleufú,Corcovado,26035020,0,0,1,0,0,2,0,0,1820.0,-43.5380021657326,-71.4659616215841,3
CHUBUT,Futaleufú,Esquel,26035030,3136,1711,38,0,1,3,0,4047,32343.0,-42.9133238858291,-71.3185116319277,8936
CHUBUT,Futaleufú,Los Cipreses,26035050,0,0,0,0,0,2,0,0,179.0,-43.1847146210617,-71.6413919295155,2
CHUBUT,Futaleufú,Trevelín,26035060,425,0,18,0,0,1,0,1075,6353.0,-43.0908711905976,-71.4654853699539,1519
CHUBUT,Futaleufú,Aldea Escolar,26035010,0,0,0,0,0,2,0,0,359.0,-43.1198187614025,-71.5588967458005,2
CHUBUT,Gaiman,28 de Julio,26042040,0,0,0,12,1,1,0,0,237.0,-43.3809771295585,-65.8386877428492,14
CHUBUT,Gaiman,Dolavon,26042020,0,0,3,55,336,1,0,0,2887.0,-43.309297578868,-65.7087388385691,395
CHUBUT,Gaiman,Gaiman,26042030,180,0,14,90,848,2,0,0,4730.0,-43.288807480447,-65.4924135000744,1134
CHUBUT,Gaiman,OTROS,Sin Datos,0,0,0,0,0,14,0,0,,,,14
CHUBUT,Gastre,Blancuntre,26049010,0,0,0,0,0,1,0,0,82.0,-42.5683892291525,-68.9190916237139,1
CHUBUT,Gastre,El Escorial,26049020,0,0,0,0,0,1,0,0,89.0,-43.098070041959,-68.5596033354947,1
CHUBUT,Gastre,Lagunita Salada,26049040,0,0,0,0,0,1,0,38,129.0,-42.7167792838299,-69.1884723935703,39
CHUBUT,Gastre,Yala Laubat,26049050,0,0,0,0,0,1,0,0,37.0,-42.7671354457615,-68.875421794475,1
CHUBUT,Gastre,Gastre,26049030,0,0,0,0,0,0,0,147,602.0,-42.2656204565429,-69.2210978977662,147
CHUBUT,Languiñeo,Aldea Epulef,26056010,0,0,0,0,0,1,0,8,247.0,-43.2341165952859,-69.7112937770404,9
CHUBUT,Languiñeo,Carrenleufú,26056020,0,0,0,0,0,2,0,0,317.0,-43.5856885437306,-71.7009020245021,2
CHUBUT,Languiñeo,Colan Conhue,26056030,0,0,0,0,0,1,0,8,262.0,-43.2425977048335,-69.9302181856069,9
CHUBUT,Languiñeo,Paso del Sapo,26056040,0,0,0,0,0,1,0,88,472.0,-42.7371109950872,-69.6110020875554,89
CHUBUT,Languiñeo,Tecka,26056050,0,0,0,0,0,1,0,0,1237.0,-43.4935820815258,-70.8135608321009,1
CHUBUT,Mártires,El Mirasol,26063010,0,0,0,0,0,1,0,0,57.0,-43.2852932712541,-67.7603113819649,1
CHUBUT,Mártires,Las Plumas,26063020,0,0,0,0,0,1,0,0,480.0,-43.7223979636171,-67.2869956666141,1
CHUBUT,Paso de Indios,Cerro Cóndor,26070010,0,1,0,0,0,1,0,0,67.0,-43.4233198653988,-69.1640923476749,2
CHUBUT,Paso de Indios,Los Altares,26070020,0,0,0,0,0,1,0,1,230.0,-43.8711929981581,-68.4301168776514,2
CHUBUT,Paso de Indios,Paso de Indios,26070030,0,0,0,0,0,1,0,0,1264.0,-43.8663054117658,-69.0448870902309,1
CHUBUT,Rawson,Playa Unión,26077020,536,202,11,101,0,0,0,421,6775.0,-43.3219408530217,-65.0475987350977,1271
CHUBUT,Rawson,Rawson,26077030,1418,8686,41,774,300,1,0,343,24616.0,-43.3010516778945,-65.0955202340428,11563
CHUBUT,Rawson,Trelew,26077040,1493,23892,274,9284,1421,2,0,1130,97915.0,-43.2483538570309,-65.3103813319694,37496
CHUBUT,Rawson,Playa Magagna,26077010,0,1700,0,0,0,0,0,3,76.0,-43.3821208618862,-65.0449325683674,1703
CHUBUT,Río Senguer,Aldea Apeleg,26084010,0,0,0,0,0,1,0,1,126.0,-44.7052521139583,-70.8460010136593,2
CHUBUT,Río Senguer,Aldea Beleiro,26084020,0,0,0,0,0,1,0,0,176.0,-45.5614644681207,-71.5181726162484,1
CHUBUT,Río Senguer,Alto Río Senguer,26084030,0,0,1,0,0,3,0,1,1570.0,-45.0476417520383,-70.8227552077123,5
CHUBUT,Río Senguer,Doctor Ricardo Rojas,26084040,0,0,0,0,0,1,0,0,219.0,-45.5870084306305,-71.0290968422414,1
CHUBUT,Río Senguer,Facundo,26084050,0,0,0,0,0,1,0,41,185.0,-45.3192710383686,-69.9721127349678,42
CHUBUT,Río Senguer,Lago Blanco,26084060,0,0,0,0,0,1,0,0,194.0,-45.9468594190828,-71.2641106643113,1
CHUBUT,Río Senguer,Río Mayo,26084070,140,0,0,4,0,2,0,621,2791.0,-45.6964538171738,-70.2559804482547,767
CHUBUT,Sarmiento,Buen Pasto,26091010,0,0,0,0,0,1,0,0,105.0,-45.0804225633305,-69.4497777721279,1
CHUBUT,Sarmiento,SARMIENTO,26091020,1741,1,0,1173,0,1,0,270,,,,3186
CHUBUT,Tehuelches,Gobernador Costa,26098020,0,0,1,0,0,0,0,0,2251.0,-44.0529826063177,-70.597920256446,1
CHUBUT,Tehuelches,José de San Martín,26098030,0,0,0,0,0,1,0,0,1612.0,-44.0545030861499,-70.4698423450266,1
CHUBUT,Tehuelches,Río Pico,26098040,0,0,0,0,0,2,0,0,1055.0,-44.1829932413496,-71.3700565360866,2
CHUBUT,Telsen,Gan Gan,26105010,0,0,0,0,1,1,0,156,661.0,-42.5232330288476,-68.2828542288869,158
CHUBUT,Telsen,Telsen,26105020,0,18,0,0,0,4,0,104,544.0,-42.4387511614213,-66.941427996482,126
CORDOBA,Calamuchita,Amboy,14007010,0,0,0,0,0,0,0,174,183.0,-32.1759165218621,-64.5765483175138,174
CORDOBA,Calamuchita,Cañada del Sauce,14007030,1,0,0,0,0,0,0,0,61.0,-32.3679991604313,-64.6425223427633,1
CORDOBA,Calamuchita,Capilla Vieja,14007040,0,0,0,0,0,0,0,20,68.0,-31.942027416529,-64.6165406145348,20
CORDOBA,Calamuchita,El Corcovado - El Torreón,14007050,52,0,0,0,0,0,0,30,417.0,-32.149759071844,-64.5015914694579,82
CORDOBA,Calamuchita,Embalse,14007060,0,0,0,1533,0,1,0,1942,8793.0,-32.2065076875762,-64.4006226825819,3476
CORDOBA,Calamuchita,La Cruz,14007070,10,0,0,0,0,0,0,383,1363.0,-32.3034055718452,-64.4831089740345,393
CORDOBA,Calamuchita,La Cumbrecita,14007080,0,0,0,0,0,0,0,250,549.0,-31.8969643877578,-64.7751589433589,250
CORDOBA,Calamuchita,Las Bajadas,14007090,0,0,0,0,0,0,0,28,141.0,-32.0954063583092,-64.3310535546374,28
CORDOBA,Calamuchita,Los Cóndores,14007110,423,0,0,0,0,1,0,516,2879.0,-32.3211277679392,-64.2810080327514,940
CORDOBA,Calamuchita,Los Molinos,14007120,0,0,0,0,0,0,0,50,260.0,-31.8568223164309,-64.3779521586489,50
CORDOBA,Calamuchita,Los Reartes,14007130,25,0,0,490,0,1,0,600,1192.0,-31.919856077953,-64.5755037073336,1116
CORDOBA,Calamuchita,Parque Calmayo,14007160,0,0,0,0,0,0,0,31,44.0,-32.0237443074993,-64.4641636844138,31
CORDOBA,Calamuchita,San Agustín,14007180,110,0,0,0,0,0,0,1,3317.0,-31.9763155149128,-64.3733067164283,111
CORDOBA,Calamuchita,San Ignacio (Loteo San Javier),14007190,0,0,0,0,0,0,0,19,140.0,-32.1667856733263,-64.5163972060979,19
CORDOBA,Calamuchita,Santa Rosa de Calamuchita,14007210,887,1805,0,279,0,0,0,3381,12395.0,-32.0700578177618,-64.537633731877,6352
CORDOBA,Calamuchita,Villa Alpina,14007240,0,0,0,0,0,0,0,5,154.0,-31.9532611007669,-64.8132541353652,5
CORDOBA,Calamuchita,Villa Amancay,14007250,0,0,0,0,0,0,0,229,426.0,-32.1863928332037,-64.570452981186,229
CORDOBA,Calamuchita,Villa Berna,14007260,32,0,0,0,0,0,0,15,135.0,-31.9052382568315,-64.7428823583405,47
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (1a. Sección),14007270,0,0,0,0,0,0,0,244,506.0,-31.9091576117526,-64.5456887371347,244
CORDOBA,Calamuchita,Villa del Dique,14007290,555,0,0,256,128,0,0,947,3236.0,-32.1696837164743,-64.4567952849232,1886
CORDOBA,Calamuchita,Villa General Belgrano,14007310,0,31,0,0,0,1,0,1251,7795.0,-31.9808236449718,-64.5606191505919,1283
CORDOBA,Calamuchita,Villa Quillinzo,14007330,0,0,0,0,0,0,0,124,54.0,-32.2384365356542,-64.5210498971139,124
CORDOBA,Calamuchita,Villa Rumipal,14007340,0,0,0,47,0,0,0,980,2246.0,-32.1893813417324,-64.4792063354191,1027
CORDOBA,Calamuchita,Villa San Miguel,14007170,0,0,0,0,0,0,0,5,0.0,-31.8582901636165,-64.3750577906576,5
CORDOBA,Calamuchita,Villa Yacanto,14007360,0,0,0,0,0,0,0,135,1097.0,-32.1037825310006,-64.7541028295247,135
CORDOBA,Calamuchita,Las Caleras,14007100,0,0,0,0,0,0,0,7,192.0,-32.3893612457104,-64.5185923418535,7
CORDOBA,Calamuchita,Segunda Usina,14007220,0,0,0,0,0,0,0,67,118.0,-32.1650425977053,-64.3784225873001,67
CORDOBA,Calamuchita,Río de los Sauces,14007170,0,0,0,0,0,0,0,2,1001.0,-32.5265595269976,-64.5869530802431,2
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes,14007170,0,400,0,0,0,0,0,160,0.0,-31.9091576117526,-64.5456887371347,560
CORDOBA,Calamuchita,Santa Monica,14007170,0,0,0,0,0,0,0,106,0.0,-32.0665951444652,-64.5791018557419,106
CORDOBA,Calamuchita,San Ignacio (Loteo Vélez Crespo),14007170,0,0,0,0,0,0,0,9,0.0,-32.165,-64.516944444444,9
CORDOBA,Capital,Córdoba,14014010,33288,210807,42,269623,1218,11,0,4370,1317298.0,-31.4138166206931,-64.1833384346292,519359
CORDOBA,Capital,OTROS,Sin Datos,0,0,0,0,0,0,0,695,,,,695
CORDOBA,Colón,Agua de Oro,14021010,370,0,0,65,0,0,0,65,1918.0,-31.058228127494,-64.2955793576311,500
CORDOBA,Colón,Ascochinga,14021020,120,0,0,1,0,0,0,0,394.0,-30.9594645513035,-64.2754165610863,121
CORDOBA,Colón,Colonia Caroya,14021050,720,564,0,6932,0,0,0,41,16168.0,-31.0172322466264,-64.066728610829,8257
CORDOBA,Colón,El Manzano,14021110,125,0,0,0,0,0,0,20,892.0,-31.0817617139175,-64.2998324164847,145
CORDOBA,Colón,General Paz,14021130,154,0,0,0,0,0,0,0,1925.0,-31.1341189126982,-64.1410056588479,154
CORDOBA,Colón,Jesús María,14021140,790,3927,0,7438,0,0,0,19,31602.0,-30.9811937384049,-64.095771286873,12174
CORDOBA,Colón,La Calera,14021150,1120,7519,0,893,316,1,0,496,31972.0,-31.3441541784042,-64.3368093736089,10345
CORDOBA,Colón,La Granja,14021160,406,0,0,0,0,0,0,26,2456.0,-31.0054374122172,-64.2616783510445,432
CORDOBA,Colón,Los Molles,14021180,0,0,0,0,0,2,0,0,264.0,-31.0167070305726,-64.225388080483,2
CORDOBA,Colón,Malvinas Argentinas,14021190,404,0,0,0,0,0,0,229,12187.0,-31.3677025435362,-64.0503196448495,633
CORDOBA,Colón,Mendiolaza,14021200,860,2926,0,753,2,0,0,215,10271.0,-31.2634679794013,-64.3038336466706,4756
CORDOBA,Colón,OTROS,Sin Datos,0,0,0,0,0,0,0,287,,,,287
CORDOBA,Colón,Pajas Blancas,14021220,0,0,0,0,0,0,0,19,96.0,-31.2146356684786,-64.2768259906649,19
CORDOBA,Colón,Río Ceballos,14021230,1133,6192,0,14,1,1,0,444,19688.0,-31.1748535571499,-64.3096761754849,7785
CORDOBA,Colón,Saldán,14021240,29,3908,0,19,0,0,0,271,10605.0,-31.3142696814132,-64.3129043036137,4227
CORDOBA,Colón,Salsipuedes,14021250,891,532,0,135,0,1,0,387,9612.0,-31.1388344121698,-64.2906610433299,1946
CORDOBA,Colón,Unquillo,14021280,2154,953,0,568,0,0,0,603,18086.0,-31.2319725034056,-64.3177425598673,4278
CORDOBA,Colón,Villa Allende,14021290,1,6952,0,1279,4,0,0,484,25738.0,-31.2922067561376,-64.2950077746202,8720
CORDOBA,Colón,Villa Cerro Azul,14021300,75,0,0,0,0,0,0,20,253.0,-31.0702139869894,-64.3197333591217,95
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310,275,0,0,0,0,1,0,0,5710.0,-31.3101307241869,-64.1805270805742,276
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320,356,0,0,499,0,0,0,360,5973.0,-31.2742571242585,-64.1641142793009,1215
CORDOBA,Colón,Mi Granja,14021210,0,0,0,4,0,0,0,0,1739.0,-31.3501106609981,-63.9996450992295,4
CORDOBA,Cruz del Eje,Alto de los Quebrachos,14028010,0,0,0,0,6,0,0,1,161.0,-30.5409658147192,-65.0384387721916,7
CORDOBA,Cruz del Eje,Bañado de Soto,14028020,0,0,0,0,0,0,0,8,466.0,-30.8044357869451,-65.0436620185917,8
CORDOBA,Cruz del Eje,Cruz de Caña,14028040,0,0,0,0,0,0,0,2,130.0,-31.0662466251544,-64.9425321672363,2
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,894,1733,0,4,0,0,0,575,30680.0,-30.7218592173102,-64.8077377312137,3206
CORDOBA,Cruz del Eje,El Brete,14028060,0,0,0,1,0,0,0,65,1749.0,-30.6722100581192,-64.8699070292303,66
CORDOBA,Cruz del Eje,Guanaco Muerto,14028080,0,0,0,0,0,0,0,17,320.0,-30.4794131800612,-65.0597627738017,17
CORDOBA,Cruz del Eje,La Banda,14028090,0,0,0,0,0,1,0,0,560.0,-30.7628592235779,-64.6459839334075,1
CORDOBA,Cruz del Eje,La Batea,14028100,0,0,0,0,0,0,0,1,96.0,-30.4417646532675,-65.4238386532105,1
CORDOBA,Cruz del Eje,La Higuera,14028110,7,0,0,0,0,0,0,2,404.0,-31.0139548417914,-65.1020313666951,9
